word,level,pos,definition_url,voice_url
valid,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/valid,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valid/valid__us_1.ogg
validity,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/validity,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valid/validity__us_1.ogg
valley,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/valley,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valle/valley__us_2.ogg
valuable,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/valuable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valua/valuable__us_2_rr.ogg
value,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/value_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/value/value__us_2.ogg
value,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/value_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/value/value__us_2.ogg
van,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/van,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/van/van__/van__us_1.ogg
vanish,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vanish,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/van/vanis/vanish__us_1.ogg
variable,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/variable_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varia/variable__us_1.ogg
variable,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/variable_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varia/variable__us_1.ogg
variation,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/variation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varia/variation__us_1.ogg
varied,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/varied,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varie/varied__us_1.ogg
variety,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/variety_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varie/variety__us_3.ogg
various,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/various,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/vario/various__us_3.ogg
vary,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vary,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/vary_/vary__us_4.ogg
vast,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vast,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vas/vast_/vast__us_1.ogg
vegetable,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vegetable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/veg/veget/vegetable__us_1.ogg
vehicle,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vehicle,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/veh/vehic/vehicle__us_5.ogg
vein,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vein,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vei/vein_/vein__us_1.ogg
venture,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/venture_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ven/ventu/venture__us_1.ogg
venture,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/venture_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ven/ventu/venture__us_1.ogg
venue,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/venue,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ven/venue/venue__us_1.ogg
verbal,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/verbal,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/verba/verbal__us_1.ogg
verdict,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/verdict,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/verdi/verdict__us_1.ogg
verify,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/verify,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/verif/verify__us_1.ogg
verse,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/verse,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/verse/verse__us_1.ogg
version,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/version,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/versi/version__us_1.ogg
versus,C1,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/versus,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/versu/versus__us_1_rr.ogg
vertical,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vertical_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/verti/vertical__us_1.ogg
very,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/very_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/very_/very__us_1.ogg
very,A1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/very_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ver/very_/very__us_1.ogg
vessel,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vessel,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ves/vesse/vessel__us_1.ogg
veteran,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/veteran,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vet/veter/veteran__us_1.ogg
via,B2,preposition,https://www.oxfordlearnersdictionaries.com/definition/english/via,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/via/via__/via__us_1_rr.ogg
viable,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/viable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/via/viabl/viable__us_1.ogg
vibrant,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vibrant,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vib/vibra/vibrant__us_1.ogg
vice,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vice_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vic/vice_/vice__us_1.ogg
vicious,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vicious,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vic/vicio/vicious__us_1.ogg
victim,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/victim,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vic/victi/victim__us_1.ogg
victory,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/victory,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vic/victo/victory__us_1.ogg
video,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/video_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vid/video/video__us_1.ogg
view,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/view_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vie/view_/view__us_1.ogg
view,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/view_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vie/view_/view__us_1.ogg
viewer,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/viewer,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vie/viewe/viewer__us_1.ogg
viewpoint,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/viewpoint,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vie/viewp/viewpoint__us_1.ogg
village,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/village,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vil/villa/village__us_1.ogg
villager,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/villager,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vil/villa/villager__us_1.ogg
violate,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/violate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vio/viola/violate__us_1.ogg
violation,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/violation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vio/viola/violation__us_1.ogg
violence,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/violence,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vio/viole/violence__us_1.ogg
violent,B1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/violent,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vio/viole/violent__us_1.ogg
virtual,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/virtual,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vir/virtu/virtual__us_1.ogg
virtue,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/virtue,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vir/virtu/virtue__us_1.ogg
virus,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/virus,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vir/virus/virus__us_1.ogg
visa,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visa,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visa_/visa__us_1_rr.ogg
visible,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/visible,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visib/visible__us_1.ogg
vision,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vision,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visio/vision__us_1.ogg
visit,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visit_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visit/visit__us_1.ogg
visit,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/visit_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visit/visit__us_1.ogg
visitor,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/visitor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visit/visitor__us_1.ogg
visual,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/visual_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visua/visual__us_1.ogg
vital,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vital,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vit/vital/vital__us_1.ogg
vitamin,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vitamin,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vit/vitam/vitamin__us_1.ogg
vocal,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vocal_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/voc/vocal/vocal__us_1.ogg
voice,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/voice_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/voi/voice/voice__us_1.ogg
volume,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/volume,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vol/volum/volume__us_2_rr.ogg
voluntary,B2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/voluntary_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vol/volun/voluntary__us_1.ogg
volunteer,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/volunteer_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vol/volun/volunteer__us_1.ogg
volunteer,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/volunteer_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vol/volun/volunteer__us_1.ogg
vote,B1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vote_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vot/vote_/vote__us_1.ogg
vote,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vote_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vot/vote_/vote__us_1.ogg
voting,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/voting,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vot/votin/voting__us_1.ogg
vow,C1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/vow_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vow/vow__/vow__us_1.ogg
vulnerability,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/vulnerability,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vul/vulne/vulnerability__us_1.ogg
vulnerable,C1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/vulnerable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vul/vulne/vulnerable__us_1.ogg
wage,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wage_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wag/wage_/wage__us_1.ogg
wait,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wait_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/wait_/wait__us_1.ogg
wait,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wait_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/wait_/wait__us_1.ogg
waiter,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/waiter,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/waite/waiter__us_1.ogg
wake,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wake_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wak/wake_/wake__us_1.ogg
walk,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/walk_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wal/walk_/walk__us_1.ogg
walk,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/walk_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wal/walk_/walk__us_1.ogg
wall,A1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/wall_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wal/wall_/wall__us_1.ogg
wander,B2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/wander_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wan/wande/wander__us_1.ogg
want,A1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/want_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wan/want_/want__us_1_rr.ogg
war,A2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/war,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/war__/war__us_1.ogg
ward,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ward_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/ward_/ward__us_1.ogg
warehouse,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warehouse,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/wareh/warehouse__us_1.ogg
warfare,C1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warfare,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warfa/warfare__us_1.ogg
warm,A1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/warm_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warm_/warm__us_1.ogg
warm,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/warm_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warm_/warm__us_1.ogg
warming,B2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/warming_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warmi/warming__us_1.ogg
warn,B1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/warn,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warn_/warn__us_1.ogg
